"id","period","stage","possession","run_type","minute","min_speed","max_speed","distance","player_appearance_id"
752542,"half_2","middle",2434,"hsr",32,"5","6.74","29.270495081967216",42693
752543,"half_2","middle",2434,"hsr",33,"5.54","6.98","6.014207999999999",42693
752544,"half_2","top",2434,"sprint",33,"7.04","8.24","18.757377049180327",42693
752545,"half_2","bottom",2435,"hsr",33,"5.51","6.33","14.430688524590158",42693
752546,"half_2","top",2435,"hsr",39,"5.54","6.24","13.183107142857146",42693
752547,"half_2","middle",2435,"hsr",38,"4.12","6","6.072059259259261",42693
752548,"half_2","middle",2435,"hsr",43,"4.09","5.99","6.283671428571429",42693
752549,"half_2","bottom",2435,"hsr",43,"4.04","6.37","10.69024",42693
752550,"half_2","middle",2435,"sprint",43,"5.55","8.41","19.354709677419354",42693
752551,"half_2","bottom",2435,"hsr",48,"4.08","6.83","15.51800645161291",42693
738378,"half_1","top",2411,"hsr",5,"5.51","6.08","13.15901754385965",42175
738386,"half_1","top",2411,"hsr",25,"5.52","6.8","18.439010810810807",42175
738379,"half_1","middle",2410,"sprint",10,"5.58","8.86","23.741063013698636",42175
738380,"half_1","bottom",2410,"hsr",7,"5.52","6.51","24.45525656565657",42175
738381,"half_1","top",2410,"hsr",10,"5.55","5.78","5.0133217391304346",42175
738382,"half_1","top",2410,"hsr",21,"4.1","7.44","14.315496296296299",42175
738383,"half_1","top",2410,"sprint",21,"7.02","7.44","6.709100000000001",42175
738384,"half_1","bottom",2410,"hsr",21,"5.51","6.63","17.696355555555556",42175
738385,"half_1","top",2410,"hsr",23,"5.51","5.9","7.384048484848485",42175
738387,"half_1","middle",2410,"sprint",28,"5.56","8.91","27.701025882352937",42175
738388,"half_1","middle",2410,"hsr",28,"5.54","6.96","5.224418181818181",42175
738389,"half_1","middle",2411,"hsr",30,"4.03","6.99","17.11350447761194",42175
738390,"half_1","middle",2410,"hsr",31,"4.04","6.99","5.3382000000000005",42175
738391,"half_1","bottom",2410,"sprint",31,"7.02","7.76","38.47861875",42175
738392,"half_1","bottom",2410,"hsr",31,"5.55","6.98","6.559703703703705",42175
738393,"half_1","top",2411,"hsr",36,"5.51","5.82","13.706360655737704",42175
738394,"half_1","top",2410,"hsr",45,"5.51","6.05","7.727823529411764",42175
738395,"half_1","middle",2410,"hsr",48,"4.04","6.17","11.848235294117647",42175
738396,"half_1","middle",2410,"sprint",47,"7.02","7.47","15.791563636363632",42175
738397,"half_1","middle",2410,"hsr",47,"5.51","6.99","13.70364285714286",42175
738398,"half_1","bottom",2410,"hsr",47,"5.52","7","11.489038297872339",42175
738399,"half_1","bottom",2411,"hsr",49,"5.53","6.91","18.35072876712329",42175
741862,"half_1","top",2416,"hsr",4,"5.53","5.83","6.409489655172414",42309
741854,"extra_time_1","bottom",2416,"hsr",7,"5.55","7.11","17.182853731343283",42309
741855,"extra_time_2","middle",2416,"hsr",7,"5.51","6.15","13.297347368421054",42309
741856,"extra_time_2","bottom",2417,"hsr",14,"4.02","6.06","8.701231578947368",42309
741857,"extra_time_2","middle",2416,"hsr",15,"5.51","6.53","13.767354385964914",42309
741858,"extra_time_2","bottom",2417,"hsr",16,"5.52","6.1","18.121456410256414",42309
741866,"half_1","bottom",2416,"sprint",17,"5.57","7.58","10.637318918918918",42309
741859,"extra_time_2","top",2416,"hsr",17,"5.51","6.93","23.337543478260873",42309
741860,"half_1","bottom",2416,"hsr",1,"4.1","6.5","10.841208888888891",42309
741861,"half_1","bottom",2416,"hsr",3,"5.51","5.7","6.757935483870969",42309
741863,"half_1","middle",2416,"hsr",12,"4.08","6.89","31.981283076923077",42309
741864,"half_1","bottom",2416,"hsr",12,"4.06","6.41","9.980180952380952",42309
741865,"half_1","middle",2416,"hsr",17,"5.55","7.18","17.38893134328358",42309
741867,"half_1","middle",2416,"sprint",24,"5.52","8.64","52.6462049382716",42309
741868,"half_1","middle",2416,"hsr",29,"4.1","6.24","13.411312280701754",42309
741869,"half_1","bottom",2416,"hsr",32,"4.03","6.24","8.39688888888889",42309
741870,"half_1","middle",2416,"hsr",35,"5.53","6.27","25.82171009174312",42309
741871,"half_1","middle",2417,"hsr",37,"5.51","6.14","13.018107142857144",42309
741872,"half_1","bottom",2416,"hsr",44,"5.52","6.16","9.973339534883722",42309
741873,"half_2","middle",2416,"hsr",2,"4.08","7","4.056470588235294",42309
741874,"half_2","middle",2416,"sprint",2,"7.02","7.75","15.61452075471698",42309
741875,"half_2","bottom",2417,"hsr",3,"5.52","6.97","5.539026086956523",42309
741876,"half_2","middle",2417,"hsr",5,"5.55","6.46","13.460857142857142",42309
741877,"half_2","middle",2416,"hsr",8,"5.54","5.89","4.841072727272727",42309
741878,"half_2","middle",2416,"hsr",28,"4.05","6.22","9.09076923076923",42309
741879,"half_2","top",2416,"hsr",33,"4.01","6.2","9.29526",42309
741880,"half_2","middle",2416,"hsr",34,"5.52","7","8.815722222222224",42309
741881,"half_2","top",2416,"hsr",34,"5.54","6.54","9.139",42309
741882,"half_2","bottom",2416,"sprint",34,"7.01","7.35","11.28036",42309
741883,"half_2","bottom",2416,"hsr",35,"5.52","6.98","8.065939393939395",42309
741884,"half_2","bottom",2416,"hsr",41,"4.08","6.05","8.906810256410258",42309
741885,"half_2","middle",2416,"sprint",43,"5.55","8.94","26.814951219512192",42309
741886,"half_2","top",2417,"hsr",49,"4.02","6.99","18.91055135135135",42309
741887,"half_2","middle",2416,"hsr",46,"4.07","6.81","12.925361538461539",42309
741888,"half_2","bottom",2416,"hsr",46,"4.01","6.14","9.722857142857144",42309
741889,"half_2","top",2416,"hsr",48,"4.08","6.25","9.600780487804878",42309
685113,"half_1","top",2305,"hsr",34,"5.52","5.7","6.085414285714286",39903
685115,"half_1","top",2304,"hsr",42,"5.52","6.98","8.608799999999997",39903
685104,"half_1","bottom",2305,"hsr",2,"5.52","5.66","5.384064",39903
685112,"half_1","top",2304,"hsr",33,"5.54","6.17","9.510243902439024",39903
685105,"half_1","top",2305,"hsr",7,"5.51","6.68","20.704547619047613",39903
685106,"half_1","top",2304,"hsr",15,"4.11","6.49","25.844264150943395",39903
685107,"half_1","top",2305,"hsr",17,"4.13","7.21","14.554571428571428",39903
685108,"half_1","top",2305,"hsr",21,"4.03","6.8","18.62012972972973",39903
685109,"half_1","top",2304,"hsr",26,"4.05","6.99","15.122490322580642",39903
685110,"half_1","top",2304,"sprint",26,"7.04","7.74","11.676989999999998",39903
685111,"half_1","top",2304,"hsr",26,"5.51","6.97","4.989714285714285",39903
685114,"half_1","middle",2305,"hsr",36,"5.54","6.16","13.304028070175441",39903
685116,"half_1","middle",2304,"sprint",42,"7.01","7.58","19.486746268656717",39903
685117,"half_1","middle",2304,"hsr",42,"5.51","7","18.54504303797468",39903
685118,"half_1","middle",2304,"hsr",46,"4.03","6.92","16.515150769230768",39903
685119,"half_2","top",2305,"sprint",3,"5.51","8.15","17.05353571428572",39903
685120,"half_2","top",2304,"hsr",9,"5.54","6.17","17.466335135135136",39903
685121,"half_2","top",2304,"hsr",9,"4.13","6.44","10.032504761904763",39903
685122,"half_2","bottom",2305,"hsr",7,"5.52","6.43","14.928470967741935",39903
685123,"half_2","middle",2305,"hsr",14,"5.52","5.66","12.798268965517241",39903
685124,"half_2","middle",2304,"hsr",16,"4.06","6.94","20.227554999999995",39903
679640,"half_2","middle",2294,"sprint",33,"7.02","7.37","8.693032258064516",39661
679641,"half_2","middle",2294,"hsr",33,"5.56","6.97","5.286654545454545",39661
679642,"half_2","bottom",2294,"hsr",39,"5.54","6.98","5.302690909090909",39661
679643,"half_2","middle",2294,"sprint",39,"7.03","7.37","7.246153846153846",39661
679638,"half_2","bottom",2295,"sprint",33,"7.01","7.73","14.953333333333333",39661
679639,"half_2","bottom",2294,"hsr",33,"5.58","6.98","5.826666666666666",39661
679631,"half_2","middle",2294,"hsr",20,"5.54","5.95","7.658717647058824",39661
679632,"half_2","middle",2295,"hsr",23,"4.03","7.08","16.690412307692306",39661
679633,"half_2","middle",2295,"hsr",29,"4.08","6.8","45.18853184357542",39661
679634,"half_2","top",2295,"hsr",31,"4.08","6.03","9.118979999999999",39661
679635,"half_2","middle",2295,"hsr",31,"5.54","6.74","25.843829126213592",39661
679636,"half_2","middle",2295,"hsr",32,"4.01","6.25","12.668570370370372",39661
679637,"half_2","bottom",2295,"hsr",33,"5.52","6.97","7.4965161290322575",39661
679644,"half_2","bottom",2295,"hsr",40,"5.53","6.69","36.33209379310345",39661
679645,"half_2","top",2294,"hsr",47,"5.52","7","23.141264516129034",39661
679646,"half_2","top",2294,"sprint",47,"7.04","8.15","23.56513246753246",39661
679647,"half_2","top",2294,"hsr",47,"5.58","7","5.048000000000001",39661
679648,"half_2","middle",2295,"hsr",49,"5.54","6.97","5.259163636363637",39661
679649,"half_2","bottom",2295,"sprint",49,"7.02","9.19","53.04219230769231",39661
679650,"half_2","bottom",2295,"hsr",51,"5.51","6.97","19.200394736842103",39661
738537,"half_1","top",2411,"hsr",6,"5.52","5.74","6.339972413793105",42156
738538,"half_1","middle",2411,"hsr",7,"5.55","7","9.290115789473685",42156
738539,"half_1","bottom",2411,"sprint",7,"7.04","8.35","22.600109589041093",42156
738540,"half_1","top",2411,"hsr",19,"5.51","5.8","20.825547826086954",42156
738541,"half_1","bottom",2410,"hsr",28,"5.52","5.99","11.419743999999998",42156
738542,"half_1","bottom",2411,"hsr",30,"5.52","6.33","10.395445454545454",42156
738543,"half_1","bottom",2411,"hsr",39,"4.02","6.49","14.78439344262295",42156
738544,"half_1","middle",2411,"hsr",40,"5.52","5.9","5.304183333333333",42156
738545,"half_1","top",2410,"hsr",43,"4.11","6.86","15.535000000000002",42156
738546,"half_1","middle",2411,"hsr",45,"4.06","6.98","13.686170370370371",42156
738547,"half_1","bottom",2411,"hsr",48,"5.54","6.1","10.395342222222222",42156
738548,"half_2","middle",2411,"hsr",4,"4.1","6.35","12.346707692307694",42156
738549,"half_2","middle",2410,"hsr",8,"4.1","5.86","11.000816326530613",42156
738550,"half_2","bottom",2411,"hsr",8,"5.51","6.26","17.93802631578947",42156
738551,"half_2","bottom",2411,"hsr",12,"5.53","6.67","16.524429850746266",42156
738552,"half_2","bottom",2410,"hsr",27,"5.54","6.83","15.71768888888889",42156
738553,"half_2","top",2411,"hsr",31,"5.52","5.72","4.51657142857143",42156
738554,"half_2","bottom",2411,"hsr",40,"4.03","7.12","18.40388732394366",42156
687332,"half_2","top",2309,"hsr",6,"5.51","5.81","8.656984615384614",39984
687331,"half_2","middle",2309,"hsr",5,"5.51","6.5","22.865731914893612",39984
687333,"half_2","top",2309,"sprint",11,"5.51","9.04","20.952618750000006",39984
687334,"half_2","top",2308,"hsr",11,"4.07","6.63","20.02133333333333",39984
687335,"half_2","middle",2308,"hsr",12,"5.55","5.93","6.252428571428571",39984
687336,"half_2","middle",2309,"hsr",13,"4.12","6.11","6.374700000000001",39984
687337,"half_2","top",2308,"hsr",14,"4.06","6.32","9.43605",39984
687338,"half_2","bottom",2308,"hsr",17,"4.05","6.6","13.177370370370376",39984
687339,"half_2","top",2308,"hsr",22,"4.11","6.32","8.45911111111111",39984
687340,"half_2","middle",2308,"hsr",26,"4.08","6.97","15.008433898305082",39984
687341,"half_2","top",2308,"hsr",32,"4.19","6.79","7.151393103448275",39984
687342,"half_2","top",2308,"hsr",37,"5.51","5.84","7.557776470588235",39984
687343,"half_2","top",2308,"hsr",40,"4.04","6.56","10.49981818181818",39984
687344,"half_2","top",2308,"hsr",41,"5.52","6.92","21.806651162790704",39984
687345,"half_2","middle",2309,"hsr",45,"5.54","5.96","7.427490909090908",39984
687346,"half_2","top",2308,"hsr",46,"5.51","6.78","46.02965684210526",39984
687347,"half_2","top",2308,"hsr",47,"5.52","5.83","5.029391304347827",39984
731866,"half_2","bottom",2399,"hsr",47,"4.03","6.02","6.544275862068966",41920
731848,"half_2","middle",2399,"hsr",28,"4.05","6.98","17.899492957746478",41920
731849,"half_2","top",2399,"hsr",29,"5.52","5.9","8.074500000000002",41920
731850,"half_2","middle",2399,"hsr",31,"5.58","6.99","5.604452173913043",41920
731851,"half_2","middle",2399,"sprint",31,"7.03","7.24","6.877439999999999",41920
731852,"half_2","top",2399,"hsr",31,"5.51","7","6.555466666666665",41920
731853,"half_2","middle",2398,"hsr",32,"5.51","5.99","10.928283333333333",41920
731854,"half_2","top",2399,"hsr",37,"5.51","5.66","4.485714285714286",41920
731855,"half_2","top",2398,"hsr",36,"4.01","6.68","15.568888888888887",41920
731856,"half_2","top",2399,"hsr",38,"4.01","7.04","11.423182222222223",41920
731857,"half_2","top",2399,"sprint",40,"5.54","7.48","9.955977142857142",41920
731858,"half_2","top",2399,"hsr",40,"5.56","6.98","5.786033333333333",41920
731859,"half_2","top",2398,"hsr",44,"5.52","6.99","6.529274074074074",41920
731860,"half_2","top",2399,"sprint",43,"5.63","8.87","22.03787647058824",41920
731861,"half_2","top",2398,"sprint",44,"7.04","7.61","11.264758974358973",41920
731862,"half_2","top",2398,"hsr",44,"5.51","5.69","6.751741935483871",41920
731863,"half_2","middle",2399,"hsr",45,"5.53","6.37","36.842002597402605",41920
731864,"half_2","top",2398,"hsr",45,"4.02","5.8","5.47008",41920
731865,"half_2","middle",2398,"hsr",46,"5.52","6.22","13.864949152542373",41920
739377,"half_1","top",2412,"hsr",2,"5.51","5.78","6.134785714285713",42214
739378,"half_1","middle",2413,"hsr",3,"5.52","6.76","45.36345310734463",42214
739379,"half_1","middle",2412,"hsr",5,"4.03","6.96","19.079370666666666",42214
739380,"half_1","top",2413,"sprint",7,"7.01","7.29","7.1923076923076925",42214
739381,"half_1","top",2413,"hsr",6,"5.55","6","7.0041290322580645",42214
739382,"half_1","top",2413,"hsr",7,"5.52","6.98","6.778928571428571",42214
739383,"half_1","top",2413,"hsr",9,"5.52","5.73","7.4657647058823535",42214
739384,"half_1","top",2412,"hsr",13,"5.51","5.97","20.974945054945053",42214
739385,"half_1","middle",2413,"hsr",20,"5.54","5.84","5.046991304347826",42214
739386,"half_1","top",2412,"hsr",16,"4.01","6.93","10.303219512195124",42214
739387,"half_1","top",2413,"hsr",19,"5.54","6.62","19.024872727272722",42214
739388,"half_1","top",2412,"hsr",23,"4.06","6.37","11.409249999999997",42214
739389,"half_1","top",2412,"hsr",23,"5.52","6.91","19.717528205128207",42214
739390,"half_1","top",2412,"hsr",24,"4.02","6.63","10.258590476190475",42214
739391,"half_1","middle",2413,"hsr",25,"5.51","6.98","6.546607407407407",42214
739392,"half_1","top",2413,"sprint",25,"7.02","7.38","9.864274285714286",42214
739393,"half_1","top",2413,"hsr",25,"5.54","7","6.578577777777778",42214
739394,"half_1","top",2413,"hsr",30,"4.04","6.56","11.402519148936172",42214
739395,"half_1","top",2413,"hsr",32,"5.53","6.31","18.179605263157896",42214
739396,"half_1","top",2413,"hsr",34,"5.51","7.06","25.47524848484848",42214
739397,"half_1","top",2413,"hsr",41,"4.08","6.45","22.132483516483518",42214
739398,"half_1","middle",2412,"hsr",44,"5.53","6.16","27.40886206896552",42214
739399,"half_2","middle",2413,"hsr",2,"5.51","6.38","19.94595662650602",42214
739400,"half_2","middle",2413,"sprint",10,"7.03","7.92","21.896679452054794",42214
739401,"half_2","top",2412,"hsr",6,"5.54","6.42","18.10296533333333",42214
739402,"half_2","top",2412,"hsr",6,"4.05","6.5","19.77362962962963",42214
739403,"half_2","top",2413,"hsr",8,"4.09","6.13","9.962790697674418",42214
739404,"half_2","bottom",2413,"hsr",10,"5.53","6.99","7.541032258064518",42214
739405,"half_2","middle",2412,"hsr",10,"5.52","7","6.542370370370371",42214
739406,"half_2","top",2413,"hsr",16,"5.52","6.32","23.56334845360825",42214
739407,"half_2","top",2413,"sprint",17,"5.55","7.51","10.865926315789473",42214
739408,"half_2","top",2413,"hsr",17,"5.55","6.99","5.063619047619048",42214
739409,"half_2","top",2412,"hsr",18,"5.51","6.19","16.875122222222224",42214
739410,"half_2","top",2413,"hsr",22,"5.51","5.96","8.125444444444444",42214
739411,"half_2","bottom",2412,"hsr",27,"4.04","5.85","12.002777358490567",42214
739412,"half_2","middle",2413,"hsr",28,"5.52","7","6.314615384615385",42214
739413,"half_2","top",2413,"sprint",28,"7.05","9.08","43.3874503816794",42214
739414,"half_2","middle",2412,"hsr",32,"5.53","6.2","12.407788679245282",42214
739415,"half_2","top",2413,"hsr",36,"5.53","6.36","18.879949367088606",42214
739416,"half_2","top",2413,"hsr",37,"4.04","6.8","14.481144827586206",42214
739417,"half_2","middle",2412,"hsr",43,"5.54","7","8.298141176470589",42214
739418,"half_2","top",2412,"hsr",41,"5.51","5.65","4.702854545454545",42214
739419,"half_2","top",2412,"hsr",42,"5.54","5.75","4.989982608695652",42214
739420,"half_2","top",2412,"hsr",43,"4.06","6.66","13.536916363636365",42214
739421,"half_2","bottom",2412,"sprint",43,"7.01","8.01","18.670329032258064",42214
739422,"half_2","middle",2413,"sprint",44,"5.6","8.94","40.531277419354836",42214
739423,"half_2","top",2413,"hsr",46,"5.52","6.65","20.5984",42214
739424,"half_2","top",2412,"sprint",51,"5.51","8.01","26.53935",42214
739425,"half_2","middle",2412,"hsr",51,"5.51","7","8.257764705882353",42214
717347,"half_1","top",2374,"sprint",8,"7.01","7.16","10.51656842105263",41430
717348,"half_1","top",2374,"hsr",8,"5.54","6.99","7.9456875",41430
717338,"half_1","middle",2374,"hsr",3,"5.51","5.85","17.057493333333333",41430
717364,"half_2","middle",2374,"sprint",2,"7.02","7.3","10.370335135135136",41430
717339,"half_1","middle",2374,"hsr",1,"4.07","6.18","8.813400000000001",41430
717340,"half_1","bottom",2374,"hsr",5,"4.04","6.43","13.21095272727273",41430
717341,"half_1","bottom",2375,"hsr",10,"5.51","5.77","7.728685714285715",41430
717342,"half_1","middle",2375,"hsr",6,"5.51","7","15.257704918032786",41430
717343,"half_1","middle",2375,"sprint",6,"7.02","7.39","15.095305660377358",41430
717344,"half_1","bottom",2375,"hsr",6,"5.51","6.98","6.076415999999999",41430
717345,"half_1","bottom",2375,"hsr",7,"5.51","6.16","15.436909090909092",41430
717346,"half_1","middle",2374,"hsr",8,"4.03","7","9.756841025641023",41430
717349,"half_1","middle",2375,"hsr",13,"5.55","6.5","12.562084615384617",41430
717350,"half_1","top",2374,"hsr",15,"4.06","6.36","10.6656",41430
717351,"half_1","middle",2375,"hsr",15,"5.52","5.65","19.01865116279069",41430
717352,"half_1","middle",2374,"hsr",19,"5.55","6.05","7.989028571428572",41430
717353,"half_1","middle",2374,"hsr",23,"4.01","6.03","9.360000000000001",41430
