position,minute_in,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,last15_received_passes,cumul_received_passes,last15_action_accuracy,cumul_action_accuracy,last15_average_angle,cumul_average_angle,last15_sprint_dist,cumul_sprint_dist,last15_sprint_ratio,last15_fatigue,scored_after
D,0,1,4,51.62,6.966,7.24,0,0,0,0,1,4,51.62,6.966,7.24,0,0,0,0,1.0,1.0,0.5,0.5,-3.6953719582433635,-3.6953719582433635,6.875136,6.875136,0.1306563283922463,0.9809958190801976,0
D,0,1,4,54.68,6.38,8.19,0,0,0,0,1,4,54.68,6.38,8.19,0,0,0,0,2.0,2.0,0.42857142857142855,0.42857142857142855,-8.373075791292877,-8.373075791292877,15.255464000000002,15.255464000000002,0.2739846264367816,0.9820402298850575,0
D,0,0,7,71.75,6.261,7.01,0,0,0,0,0,7,71.75,6.261,7.01,0,0,0,0,0.0,0.0,1.0,1.0,-44.4493507653382,-44.4493507653382,0.0,0.0,0.0,0.9862542955326461,0
M,0,1,8,103.13,6.661,7.77,0,0,0,0,1,8,103.13,6.661,7.77,0,0,0,0,1.0,1.0,0.5,0.5,-15.272967667211114,-15.272967667211114,7.205,7.205,0.06919235570920965,0.9903966196101027,0
A,0,2,6,101.66,6.845,8.51,0,0,0,0,2,6,101.66,6.845,8.51,0,0,0,0,0.0,0.0,1.0,1.0,-49.035406797295,-49.035406797295,33.759836669213136,33.759836669213136,0.32885093190349834,0.9902591077342685,0
D,0,0,6,74.99,6.378,6.98,0,0,0,0,0,6,74.99,6.378,6.98,0,0,0,0,0.0,0.0,0.7272727272727273,0.7272727272727273,9.003995500135742,9.003995500135742,0.0,0.0,0.0,0.986840373733386,0
M,0,0,10,127.57,6.124,6.91,0,0,0,0,0,10,127.57,6.124,6.91,0,0,0,0,0.0,0.0,0.75,0.75,24.681157615826532,24.681157615826532,0.0,0.0,0.0,0.9922221358015089,0
M,0,2,5,87.59,7.017,8.36,0,0,0,0,2,5,87.59,7.017,8.36,0,0,0,0,1.0,1.0,0.8,0.8,-26.32810049448624,-26.32810049448624,37.81345294579732,37.81345294579732,0.42683658365275223,0.9887120442487866,0
A,0,0,9,140.35,6.204,6.6,0,0,0,0,0,9,140.35,6.204,6.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929253625751681,1
M,0,5,6,187.14,7.299,8.55,0,0,0,0,5,6,187.14,7.299,8.55,0,0,0,0,1.0,1.0,0.6,0.6,-9.562916737166972,-9.562916737166972,114.23367594602949,114.23367594602949,0.6071737851920352,0.9946848091846497,1
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,1,7,107.47,6.916,9.04,0,0,0,0,5,15,277.59,7.003,9.04,0,0,0,0,0.0,0.0,1.0,1.0,65.41038986083551,43.12625405207895,43.24375572519083,117.22520656694167,0.39867019199032755,0.38576402598801107,0
D,0,2,4,93.96,7.177,9.02,0,0,0,0,2,8,138.23,6.895,9.02,0,0,0,0,1.0,3.0,0.75,0.7,-67.2207600530774,-49.99823617621606,54.57079316037736,54.57079316037736,0.5746713685802166,0.6748545572074984,0
D,0,0,2,12.8,5.89,6.11,0,0,0,0,0,6,48.34,5.953,6.23,0,0,0,0,0.0,0.0,0.0,0.5,0.0,57.36722189854536,0.0,0.0,0.0,0.25942440210782325,0
M,0,1,9,109.49,6.476,7.4,0,0,0,0,4,21,290.32,6.688,8.07,0,0,0,0,0.0,0.0,1.0,0.6,23.52279490769791,23.431897486314924,7.562725925925926,67.98495832004866,0.06844715291814576,0.3758409995880818,0
A,0,3,9,191.47,7.102,9.27,0,0,0,0,4,20,346.89,6.789,9.27,1,0,1,1,1.0,2.0,0.0,0.5714285714285714,0.0,-44.52385866455743,97.71871162744375,103.68747353220566,0.5077087942403686,0.5503751185719624,0
M,0,2,8,151.69,6.889,8.85,1,1,1,1,4,20,325.52,6.736,8.85,2,2,2,2,2.0,4.0,0.5,0.3333333333333333,-59.90208781542776,-29.848125036070304,73.63356032451226,113.64320208696438,0.4822421921835894,0.46456572338601004,0
D,0,3,6,107.03,6.826,8.67,0,0,0,0,3,11,198.31,6.701,8.67,0,0,0,0,0.0,0.0,1.0,0.875,-24.061064624374904,-19.77140939728682,38.38000896610897,38.38000896610897,0.35527176678801226,0.5370026591741508,0
A,0,2,10,156.47,6.935,8.27,0,0,0,0,6,24,360.2,6.918,8.27,0,0,0,0,0.0,0.0,0.25,0.4,0.0,7.078850333379946,43.455429556650245,99.18602445949645,0.27596005306820504,0.43319490586932446,0
M,0,1,6,109.6,6.72,8.38,0,0,0,0,4,14,267.86,6.858,8.38,1,1,0,1,1.0,3.0,0.6666666666666666,0.6,33.942833045423896,41.19222713342559,41.29675757575757,74.03399434028489,0.37338840484410096,0.407647102581269,0
M,0,1,10,167.51,6.492,9.19,0,0,0,0,1,21,313.38,6.29,9.19,0,0,0,0,1.0,3.0,0.5,0.6666666666666666,26.48793501903546,14.201951317160274,16.017903999999998,16.017903999999998,0.09505610349534152,0.5328265156816591,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,1,6,80.02,6.629,8.52,0,0,0,0,2,10,131.64,6.769,8.52,0,0,0,0,2.0,3.0,0.0,0.3,0.0,-3.6953719582433635,17.91331929824561,24.788455298245612,0.2210974981269515,0.6032870928829915,0
D,0,2,5,123.82,7.424,9.83,0,0,0,0,3,9,178.49,6.989,9.83,0,0,0,0,2.0,4.0,1.0,0.6666666666666666,-27.507289889407257,-19.306912418786812,74.9188035414725,90.1742675414725,0.6002147375538576,0.6898434453172878,0
D,0,1,2,72.37,7.01,7.73,0,0,0,0,1,9,144.12,6.486,7.73,0,0,0,0,0.0,0.0,1.0,1.0,-34.992707099463175,-39.721028932400685,9.881364705882351,9.881364705882351,0.13467854308140045,0.4986907386990077,0
M,0,1,10,172.86,6.385,7.46,1,0,1,1,2,18,275.98,6.509,7.77,1,0,1,1,3.0,4.0,0.5,0.5,-84.71226757403988,-38.41940096948737,37.98421374045801,45.18921374045801,0.21847586414619813,0.6240883818326233,0
A,0,0,6,83.25,6.332,7.11,1,0,1,1,2,12,184.91,6.625,8.51,1,0,1,1,3.0,3.0,0.7142857142857143,0.75,-41.839009113503835,-43.27828865026207,0.0,33.759836669213136,0.0,0.4477973212844925,0
D,0,1,4,116.3,7.158,8.31,0,0,0,0,1,10,191.29,6.733,8.31,0,0,0,0,1.0,1.0,1.0,0.7857142857142857,48.00528269252106,20.704381657851336,51.72858181818181,51.72858181818181,0.4409938773928543,0.6048156430391596,0
M,0,0,6,43.74,6.533,7.12,0,0,0,0,0,16,171.31,6.278,7.12,0,0,0,0,1.0,1.0,0.5,0.6666666666666666,43.79498500198823,29.459614462366957,0.0,0.0,0.0,0.2538448145783762,0
M,0,5,8,169.66,7.155,8.37,0,0,0,0,7,13,257.25,7.107,8.37,0,0,0,0,1.0,2.0,1.0,0.8888888888888888,-52.64132349944751,-41.36422792589268,88.69519447599664,126.50864742179397,0.5197187066447712,0.6569603097773475,0
A,0,0,5,52.32,6.326,7.12,1,0,1,1,0,14,192.66,6.248,7.12,1,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27016420530827223,1
M,0,1,12,162.01,6.619,9.15,0,0,0,0,6,18,349.15,6.931,9.15,0,0,0,0,4.0,5.0,0.5,0.5555555555555556,-0.29766551047445233,-5.856816246489965,13.4562,127.68987594602949,0.08254830991963684,0.46268741967728116,1
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,2,10,180.53,6.678,8.91,0,0,0,0,7,25,458.13,6.881,9.04,0,0,0,0,0.0,0.0,0.75,0.8333333333333334,31.01320953621624,35.85842734256133,72.43335728748193,189.6585638544236,0.39901590529103687,0.3932001829547187,0
D,0,1,3,46.69,7.133,9.55,0,0,0,0,3,11,184.92,6.963,9.55,0,0,0,0,0.0,0.0,0.6666666666666666,0.6923076923076923,-12.211036749172413,-40.55143631945515,19.09423157894737,73.66502473932474,0.4003822935405194,0.25112951807228917,0
D,0,0,2,31.91,6.285,6.91,0,0,0,0,0,8,80.25,6.036,6.91,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,57.36722189854536,0.0,0.0,0.0,0.39273846153846154,0
M,0,4,10,186.66,7.029,8.17,0,0,0,0,8,31,476.98,6.811,8.17,0,0,0,0,1.0,2.0,0.8571428571428571,0.6818181818181818,-43.00162636354446,-3.141512053628831,71.781535527292,139.76649384734066,0.3825084489357988,0.39051843173354533,0
A,0,2,10,215.99,6.81,8.26,1,1,0,1,6,30,562.88,6.796,9.27,2,1,1,2,2.0,4.0,0.6666666666666666,0.6153846153846154,32.433817643120165,-6.045020510718633,42.755721774193546,146.44319530639922,0.19704005610485986,0.38304249131020784,0
M,0,3,9,165.2,6.863,8.26,1,0,1,1,7,29,490.72,6.779,8.85,3,2,3,3,2.0,6.0,0.3333333333333333,0.3333333333333333,4.615764120216904,-18.360161983974567,52.603686925510495,166.24688901247487,0.3165083449188357,0.33596355649556653,0
D,0,4,11,204.05,6.719,7.62,0,0,0,0,7,22,402.36,6.71,8.67,0,0,0,0,3.0,5.0,1.0,0.9090909090909091,-24.21443185991117,-21.104316136074125,57.696369524577875,96.07637849068684,0.2813770764427109,0.505875644585482,0
A,0,1,7,167.08,6.593,7.67,1,0,1,1,7,31,527.27,6.849,8.27,1,0,1,1,1.0,2.0,0.25,0.3333333333333333,12.337012328153923,9.707931330766934,40.16588074303405,139.3519052025305,0.23896882879006454,0.31627766104454164,0
M,0,2,5,144.68,7.086,9.01,0,0,0,0,6,19,412.54,6.922,9.01,1,1,0,1,1.0,4.0,1.0,0.6923076923076923,26.80847437582122,36.3976428808908,46.19484444444444,120.22883878472933,0.31709805357251813,0.34985732939981623,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,5,8,172.72,7.235,8.79,0,0,0,0,7,18,304.36,7.012,8.79,0,0,0,0,0.0,0.0,0.5,0.3888888888888889,49.8569152765845,26.905935033086845,113.7395838658936,138.52803916413922,0.6547293568149528,0.5656274561173696,0
D,0,1,4,109.45,6.918,9.81,0,0,0,0,4,13,287.94,6.968,9.83,0,0,0,0,1.0,5.0,0.75,0.6875,-14.333010588192481,-17.81474186960851,34.72288484848485,124.89715238995736,0.31437650383417703,0.37879836644286013,0
D,0,1,8,131.72,6.748,7.63,0,0,0,0,2,17,275.85,6.61,7.73,0,0,0,0,1.0,1.0,1.0,1.0,-46.15808460937219,-42.29585120318929,17.53126,27.41262470588235,0.13209207353827607,0.4757811089037384,0
M,0,3,8,160.98,6.899,7.51,1,1,1,1,5,26,436.96,6.647,7.77,2,1,2,2,0.0,0.0,0.0,0.375,0.0,-38.41940096948737,59.49197568238213,104.68118942284013,0.36727976097284937,0.3675678144122751,0
A,0,1,7,90.99,6.438,7.45,0,0,0,0,3,19,275.9,6.557,8.51,1,0,1,1,0.0,0.0,0.0,0.6666666666666666,0.0,-43.27828865026207,14.560392156862742,48.320228826075876,0.15828233674163217,0.32860238353196103,0
D,0,0,5,72.16,6.06,6.71,0,0,0,0,1,15,263.45,6.522,8.31,0,0,0,0,0.0,0.0,0.4,0.6842105263157895,33.91138504811251,22.90554888956153,31.895356701030924,83.62393851921273,0.43596715009610343,0.27286821705426356,0
M,0,3,12,206.31,6.767,8.42,0,0,0,0,3,28,377.61,6.514,8.42,0,0,0,0,0.0,0.0,0.5,0.625,32.5583963300344,30.07937083590044,50.746235974380916,50.746235974380916,0.24478431322358263,0.5449142917514065,0
M,0,1,6,102.56,6.363,7.5,0,0,0,0,8,19,359.81,6.914,8.37,0,0,0,0,0.0,0.0,1.0,0.9166666666666666,-16.516708923947874,-33.90997222530924,10.858136842105264,137.36678426389923,0.10484875282063792,0.2842493279011114,0
A,0,1,5,82.67,6.512,7.56,1,0,1,1,1,19,275.33,6.327,7.56,2,0,2,2,1.0,2.0,0.0,0.0,0.0,0.0,12.08367619047619,12.08367619047619,0.14442065484016003,0.2991712807150871,1
M,0,2,14,205.27,6.555,8.29,0,0,0,0,8,32,554.42,6.78,9.15,0,0,0,0,1.0,6.0,0.5,0.5454545454545454,30.845671199420217,0.26026499449506585,49.98704757033248,177.67692351636197,0.24233794332831957,0.3695761765870873,1
M,1,1,1,60.47,7.41,7.83,0,0,0,0,1,1,60.47,7.41,7.83,0,0,0,0,0.0,0.0,1.0,1.0,-16.55403383051363,-16.55403383051363,28.148547368421056,28.148547368421056,0.4579233344464138,0.9837319017406865,0
G,0,0,1,8.22,6.53,6.53,0,0,0,0,0,1,8.22,6.53,6.53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915401301518439,0
D,0,5,12,264.62,7.135,9.17,0,0,0,0,12,37,722.75,6.969,9.17,0,0,0,0,0.0,0.0,0.0,0.7142857142857143,0.0,35.85842734256133,122.19858631973003,311.8571501741536,0.4600503965052708,0.36562348877374784,0
D,0,2,10,144.39,6.811,7.62,0,0,0,0,5,21,329.31,6.893,9.55,0,0,0,0,0.0,0.0,0.0,0.6428571428571429,0.0,-40.55143631945515,23.585375145180024,97.25039988450476,0.16222143988706256,0.4371348127516575,0
D,0,2,5,125.0,6.989,7.55,0,0,0,0,2,13,205.24,6.481,7.55,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,57.36722189854536,46.024181932773104,46.024181932773104,0.3652712851807389,0.6060899922420481,0
M,0,4,14,282.26,7.027,8.83,0,0,0,0,12,45,759.24,6.879,8.83,0,0,0,0,0.0,0.0,0.5,0.6666666666666666,26.067437953373425,-1.3159526781911899,98.9086194781584,238.67511332549907,0.34917962111896633,0.371277491318531,0
A,0,2,11,201.77,6.682,7.97,2,0,2,2,8,41,764.65,6.766,9.27,4,1,3,4,0.0,0.0,0.6666666666666666,0.625,-25.643647171149173,-9.96474584280474,38.42731384111384,184.87050914751305,0.18951183035515037,0.26352772154378634,0
M,0,4,12,205.03,6.922,8.5,0,0,0,0,11,41,695.74,6.823,8.85,3,2,3,3,0.0,0.0,1.0,0.4,-20.9117760551232,-18.998065501761726,68.29450369130703,234.5413927037819,0.3314784433883756,0.29427045956884923,0
D,0,5,11,253.99,7.124,8.16,0,0,0,0,12,33,656.35,6.857,8.67,0,0,0,0,1.0,6.0,0.0,0.9090909090909091,0.0,-21.104316136074125,140.30865293568266,236.3850314263695,0.5502515900062067,0.38638472655358636,0
A,0,7,15,327.62,7.41,9.55,0,0,0,0,14,46,854.9,7.055,9.55,1,0,1,1,0.0,0.0,0.0,0.3,0.0,9.707931330766936,72.41752250215538,211.76942770468588,0.2203685792165887,0.3827783619581727,0
M,0,1,10,150.66,6.505,7.76,0,0,0,0,7,29,563.2,6.794,9.01,1,1,0,1,0.0,0.0,0.0,0.6428571428571429,0.0,36.3976428808908,16.19646545454545,136.4253042392748,0.10679457638497594,0.26703296703296703,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,2,9,108.85,6.467,7.89,0,0,0,0,9,27,413.21,6.845,8.79,0,0,0,0,1.0,4.0,0.5,0.4,7.452617487195615,24.47427033985044,22.18087023809524,160.70890940223444,0.20191961982790385,0.2627894063397793,0
D,0,1,5,66.49,6.655,7.46,0,0,0,0,5,18,354.43,6.887,9.83,0,0,0,0,3.0,8.0,0.8,0.7142857142857143,-24.812425793618818,-19.429592005918582,12.274548837209304,137.17170122716666,0.1818721119752453,0.1870691838055313,0
D,0,0,10,152.5,6.431,7.06,0,0,0,0,2,27,428.35,6.548,7.73,0,0,0,0,1.0,2.0,0.0,0.9090909090909091,0.0,-42.29585120318929,0.0,27.41262470588235,0.0,0.3551880749970886,0
M,0,2,15,248.21,6.568,7.83,0,0,0,0,7,41,685.17,6.619,7.83,2,1,2,2,3.0,7.0,1.0,0.4444444444444444,87.13686382924656,-7.030334769803886,28.27269644444445,132.95388586728458,0.11344928552002106,0.3617325152658962,0
A,0,3,11,252.61,6.813,8.56,0,0,0,0,6,30,528.5,6.656,8.56,1,0,1,1,1.0,4.0,0.6,0.6428571428571429,-34.25783223446796,-39.89561749433928,106.36965511447538,154.68988394055125,0.41942216440390906,0.4770727101038716,0
D,0,3,6,130.68,7.083,9.02,0,0,0,0,4,21,394.13,6.724,9.02,0,0,0,0,0.0,0.0,1.0,0.7272727272727273,2.0777928977477202,19.930155176445272,27.978300919206582,111.60223943841932,0.2124719085601958,0.33072659631007517,0
M,0,4,14,218.06,6.843,7.89,0,0,0,0,7,42,595.67,6.635,8.42,0,0,0,0,0.0,0.0,0.8333333333333334,0.7142857142857143,-5.145901457464346,14.423694261071647,89.36039594440953,140.10663191879044,0.40792657693969475,0.36546164546566784,0
M,0,2,14,189.45,6.584,8.44,0,0,0,0,10,33,549.26,6.791,8.44,0,0,0,0,3.0,5.0,1.0,0.9230769230769231,-16.43554156578138,-32.321387619897614,44.556900170068026,181.92368443396725,0.23395589482839604,0.3442917893359503,0
A,0,3,10,230.33,6.851,8.16,2,1,2,2,4,29,505.66,6.533,8.16,4,1,4,4,3.0,5.0,0.0,0.0,0.0,0.0,83.47885036255767,95.56252655303385,0.3608647834805588,0.45460466585086645,0
M,0,2,9,119.15,6.452,7.83,2,1,1,2,10,41,673.57,6.71,9.15,2,1,1,2,2.0,8.0,1.0,0.6428571428571429,14.54427333070531,3.831267078547627,21.098030721003134,198.7749542373651,0.17559742589266028,0.1766310390322724,1
M,1,4,12,241.11,6.849,9.35,0,0,0,0,5,13,301.58,6.911,9.35,0,0,0,0,0.0,0.0,0.0,1.0,0.0,-16.55403383051363,69.91678504606504,98.06533241448611,0.2887810707780143,0.7968471148126116,0
G,0,0,1,5.54,5.89,5.89,0,0,0,0,0,2,13.76,6.21,6.53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37533875338753386,0
D,0,1,4,52.27,6.758,7.39,0,0,0,0,13,41,775.02,6.95,9.17,0,0,0,0,3.0,3.0,1.0,0.75,-3.2864294778547136,29.334284539158656,12.482509090909089,324.3396592650627,0.23432530675631852,0.06735651143011778,0
D,0,0,3,42.69,6.427,6.77,0,0,0,0,5,24,372.0,6.844,9.55,0,0,0,0,2.0,5.0,1.0,0.6666666666666666,66.02268025602883,-28.70986781106804,0.0,97.25039988450476,0.0,0.11445040214477212,0
D,0,0,2,33.76,6.085,6.42,0,0,0,0,2,15,239.0,6.434,7.55,0,0,0,0,0.0,0.0,0.0,0.2,0.0,57.36722189854536,0.0,46.024181932773104,0.0,0.14066666666666666,0
M,0,1,10,109.71,6.255,7.41,0,0,0,0,13,55,868.94,6.778,8.83,0,0,0,0,2.0,4.0,0.2,0.5862068965517241,25.939227356456517,0.28729320619985166,9.313745454545456,247.98885878004452,0.08412740903753461,0.12611214566521828,0
A,0,0,5,69.47,6.288,7.07,1,0,1,1,8,46,834.12,6.721,9.27,5,1,4,5,0.0,0.0,0.5,0.6111111111111112,0.0,-9.96474584280474,0.0,184.87050914751305,0.0,0.08318564996647189,0
M,0,1,8,80.97,6.662,8.68,0,0,0,0,12,49,776.72,6.799,8.85,3,2,3,3,3.0,9.0,0.6666666666666666,0.46153846153846156,-10.649395776830108,-16.21517559345119,6.669233333333335,241.21062603711522,0.08136188036273435,0.10411201975003857,0
M,1,3,8,128.26,6.899,8.86,0,0,0,0,3,8,128.26,6.899,8.86,0,0,0,0,1.0,1.0,1.0,1.0,16.643698638442537,16.643698638442537,57.720723233015114,57.720723233015114,0.44654744880871977,0.9922636546495436,0
D,0,2,5,94.37,7.116,7.67,0,0,0,0,14,38,750.72,6.892,8.67,0,0,0,0,2.0,8.0,0.0,0.9090909090909091,0.0,-21.104316136074125,28.119414692653677,264.50444611902316,0.294845493264692,0.12553876443356568,0
M,0,0,4,58.58,6.447,7.12,0,0,0,0,7,33,621.78,6.76,9.01,1,1,0,1,1.0,5.0,1.0,0.6666666666666666,-84.10018447952402,24.347860144849317,0.0,136.4253042392748,0.0,0.09406210860978195,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,1,1,18.83,10.005,11.17,0,0,0,0,10,28,432.04,7.012,11.17,0,0,0,0,1.0,5.0,0.0,0.4,0.0,24.47427033985044,8.835641379310346,169.54455078154479,0.44556940894152025,0.04348328099020875,0
D,0,0,3,24.75,6.043,6.37,0,0,0,0,5,21,379.18,6.789,9.83,0,0,0,0,0.0,0.0,0.5,0.6956521739130435,-66.18533386859687,-22.769287853252745,0.0,137.17170122716666,0.0,0.06510074175390604,0
D,0,1,2,41.95,7.23,7.73,0,0,0,0,3,29,470.3,6.612,7.73,0,0,0,0,0.0,0.0,0.0,0.9090909090909091,0.0,-42.29585120318929,14.068274999999996,41.48089970588235,0.3275500582072176,0.08900912370040315,0
M,0,0,7,86.78,6.203,6.72,0,0,0,0,7,48,771.95,6.566,7.83,2,1,2,2,0.0,0.0,0.0,0.36363636363636365,0.0,-7.030334769803886,0.0,132.95388586728458,0.0,0.11227116889837635,0
M,1,1,2,45.23,7.467,8.0,0,0,0,0,1,2,45.23,7.467,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.17739999999999,22.17739999999999,0.4797187973177589,0.9783690244430023,0
A,0,2,8,95.86,6.758,7.72,0,0,0,0,8,38,624.36,6.678,8.56,1,0,1,1,0.0,0.0,0.0,0.5,0.0,-39.89561749433928,24.028209692671396,178.71809363322265,0.24807154338913273,0.15328770628118205,0
D,0,0,4,39.93,5.972,6.52,0,0,0,0,4,25,434.06,6.621,9.02,0,0,0,0,0.0,0.0,0.0,0.7272727272727273,0.0,19.930155176445272,0.0,111.60223943841932,0.0,0.09178044407667908,0
M,0,0,5,51.02,6.186,6.62,0,0,0,0,10,38,600.28,6.728,8.44,0,0,0,0,0.0,0.0,0.3333333333333333,0.8125,-73.11901118430535,-35.72118958359826,0.0,181.92368443396725,0.0,0.08485231506120278,0
A,0,0,4,46.29,6.37,6.96,0,0,0,0,4,33,551.95,6.516,8.16,4,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.56252655303385,0.0,0.08371462157518762,0
M,0,0,6,88.44,6.282,6.84,1,1,1,1,10,47,762.01,6.665,9.15,3,2,2,3,2.0,10.0,1.0,0.6875,48.965217297573226,8.846150436217137,0.0,198.7749542373651,0.0,0.11590935898612076,0
M,1,1,3,51.04,6.885,7.22,0,0,0,0,6,16,352.62,6.906,9.35,0,0,0,0,1.0,1.0,0.5,0.6666666666666666,5.884481642885297,-5.334776093814167,13.733877551020408,111.7992099655065,0.263910022117994,0.14433572761721622,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,13.76,6.21,6.53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,0,10,153.26,6.579,7.64,0,0,0,0,13,51,928.28,6.892,9.17,0,0,0,0,5.0,8.0,0.5,0.6666666666666666,-11.604096514044056,19.099689275857976,0.0,324.3396592650627,0.0,0.16492338154269973,0
D,0,2,6,94.22,6.686,7.98,1,1,1,1,7,30,466.22,6.81,9.55,1,1,1,1,1.0,6.0,1.0,0.6875,-20.91292110636909,-27.930173140598146,43.86807869801636,141.1184785825211,0.46070235977752955,0.2016608878044604,0
D,0,0,4,40.25,6.068,6.55,0,0,0,0,2,19,279.26,6.364,7.55,0,0,0,0,1.0,2.0,1.0,0.3333333333333333,0.0,57.36722189854536,0.0,46.024181932773104,0.0,0.1436166416898594,0
M,0,3,7,95.08,6.957,8.75,0,0,0,0,16,62,964.02,6.801,8.83,0,0,0,0,0.0,0.0,1.0,0.6363636363636364,-22.767787086010667,-3.170968837631726,49.0035498417254,296.9924086217699,0.510028620334361,0.09852645541025057,0
A,0,1,9,102.33,6.716,8.66,0,0,0,0,9,55,936.45,6.721,9.27,5,1,4,5,0.0,0.0,0.5,0.5909090909090909,1.2255523493899552,-8.099696144105625,15.869256507230256,200.7397656547433,0.15357840421204158,0.10915782175049335,0
M,0,3,11,162.5,7.064,8.25,0,0,0,0,15,60,939.21,6.848,8.85,3,2,3,3,1.0,10.0,0.375,0.42857142857142855,-25.188631139488397,-18.45853947996049,40.2591122056478,281.469738242763,0.2462331021752159,0.17283372863509217,0
M,1,3,10,172.63,6.838,9.28,1,1,0,1,6,18,300.89,6.866,9.28,1,1,0,1,5.0,6.0,0.25,0.3333333333333333,34.03855567683603,28.24026999737153,56.42450728985508,114.1452305228702,0.3249698052747514,0.5718307992977575,0
D,0,2,7,124.06,6.811,8.41,0,0,0,0,16,45,874.78,6.88,8.67,0,0,0,0,0.0,0.0,0.5,0.8461538461538461,0.0,-21.104316136074125,38.112086726599685,302.6165328456228,0.30475041361426264,0.14165658041974014,0
M,0,0,1,5.56,7.23,7.23,1,0,1,1,7,34,627.34,6.771,9.01,2,1,1,2,5.0,10.0,1.0,0.6875,60.90817618508703,27.671525239416383,0.0,136.4253042392748,0.0,0.008848712480504185,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,2,5,70.16,7.684,9.88,0,0,0,0,12,33,502.2,7.116,11.17,0,0,0,0,0.0,0.0,0.4,0.4,-19.16542088680222,15.746332094519909,24.32596909090909,193.87051987245388,0.34184891920895294,0.1394276629570747,0
D,0,0,3,31.38,6.567,7.72,0,0,0,0,3,32,501.67,6.608,7.73,0,0,0,0,1.0,3.0,0.0,0.9090909090909091,0.0,-42.29585120318929,0.0,41.48089970588235,0.0,0.062426641733145,0
M,0,1,9,144.41,6.996,10.25,1,0,1,1,8,57,916.36,6.632,10.25,3,1,3,3,2.0,9.0,0.0,0.3076923076923077,0.0,-7.030334769803886,9.221613333333334,142.17549920061794,0.06341801343328062,0.15741911572338013,0
M,1,4,13,204.69,6.828,8.0,0,0,0,0,5,15,249.92,6.923,8.0,0,0,0,0,1.0,1.0,0.3333333333333333,0.3333333333333333,-53.84556308746292,-53.84556308746292,46.159086153846154,68.33648615384615,0.22441093953933663,0.8157580105212817,0
M,1,0,9,118.35,6.587,7.39,0,0,0,0,0,9,118.35,6.587,7.39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916212819438626,0
A,0,3,2,73.36,7.434,8.38,0,0,0,0,11,40,697.72,6.753,8.56,1,0,1,1,0.0,0.0,1.0,0.55,-13.05346847560373,-34.527187690592164,38.35989516789517,217.0779888011178,0.5158673368463579,0.10499198534463018,0
D,0,1,3,35.94,6.818,8.88,0,0,0,0,5,28,470.0,6.645,9.02,0,0,0,0,0.0,0.0,0.0,0.7272727272727273,0.0,19.930155176445272,6.342857142857143,117.94509658127646,0.171707015237064,0.07630573248407643,0
